,chrom,start,end
chr8_4019,chr8,100475000,100500000
chr8_4020,chr8,100500000,100525000
chr8_4021,chr8,100525000,100550000
chr8_4022,chr8,100550000,100575000
chr8_4023,chr8,100575000,100600000
chr8_4024,chr8,100600000,100625000
chr8_4025,chr8,100625000,100650000
chr8_4026,chr8,100650000,100675000
chr8_4027,chr8,100675000,100700000
chr8_4028,chr8,100700000,100725000
chr8_4029,chr8,100725000,100750000
chr8_4030,chr8,100750000,100775000
chr8_4031,chr8,100775000,100800000
chr8_4032,chr8,100800000,100825000
chr8_4033,chr8,100825000,100850000
chr8_4034,chr8,100850000,100875000
chr8_4035,chr8,100875000,100900000
chr8_4036,chr8,100900000,100925000
chr8_4037,chr8,100925000,100950000
chr8_4038,chr8,100950000,100975000
chr8_4039,chr8,100975000,101000000
chr8_4040,chr8,101000000,101025000
chr8_4041,chr8,101025000,101050000
chr8_4042,chr8,101050000,101075000
chr8_4043,chr8,101075000,101100000
chr8_4044,chr8,101100000,101125000
chr8_4045,chr8,101125000,101150000
chr8_4046,chr8,101150000,101175000
chr8_4047,chr8,101175000,101200000
chr8_4048,chr8,101200000,101225000
chr8_4049,chr8,101225000,101250000
chr8_4050,chr8,101250000,101275000
chr8_4051,chr8,101275000,101300000
chr8_4052,chr8,101300000,101325000
chr8_4053,chr8,101325000,101350000
chr8_4054,chr8,101350000,101375000
chr8_4055,chr8,101375000,101400000
chr8_4056,chr8,101400000,101425000
chr8_4057,chr8,101425000,101450000
chr8_4058,chr8,101450000,101475000
chr8_4059,chr8,101475000,101500000
chr8_4060,chr8,101500000,101525000
chr8_4061,chr8,101525000,101550000
chr8_4062,chr8,101550000,101575000
chr8_4063,chr8,101575000,101600000
chr8_4064,chr8,101600000,101625000
chr8_4065,chr8,101625000,101650000
chr8_4066,chr8,101650000,101675000
chr8_4067,chr8,101675000,101700000
chr8_4068,chr8,101700000,101725000
chr8_4069,chr8,101725000,101750000
chr8_4070,chr8,101750000,101775000
chr8_4071,chr8,101775000,101800000
chr8_4072,chr8,101800000,101825000
chr8_4073,chr8,101825000,101850000
chr8_4074,chr8,101850000,101875000
chr8_4075,chr8,101875000,101900000
chr8_4076,chr8,101900000,101925000
chr8_4077,chr8,101925000,101950000
chr8_4078,chr8,101950000,101975000
chr8_4079,chr8,101975000,102000000
chr8_4080,chr8,102000000,102025000
chr8_4081,chr8,102025000,102050000
chr8_4082,chr8,102050000,102075000
chr8_4083,chr8,102075000,102100000
chr8_4084,chr8,102100000,102125000
chr8_4085,chr8,102125000,102150000
chr8_4086,chr8,102150000,102175000
chr8_4087,chr8,102175000,102200000
chr8_4088,chr8,102200000,102225000
chr8_4089,chr8,102225000,102250000
chr8_4090,chr8,102250000,102275000
chr8_4091,chr8,102275000,102300000
chr8_4092,chr8,102300000,102325000
chr8_4093,chr8,102325000,102350000
chr8_4094,chr8,102350000,102375000
chr8_4095,chr8,102375000,102400000
chr8_4096,chr8,102400000,102425000
chr8_4097,chr8,102425000,102450000
chr8_4098,chr8,102450000,102475000
chr8_4099,chr8,102475000,102500000
chr8_4100,chr8,102500000,102525000
chr8_4101,chr8,102525000,102550000
chr8_4102,chr8,102550000,102575000
chr8_4103,chr8,102575000,102600000
chr8_4104,chr8,102600000,102625000
chr8_4105,chr8,102625000,102650000
chr8_4106,chr8,102650000,102675000
chr8_4107,chr8,102675000,102700000
chr8_4108,chr8,102700000,102725000
chr8_4109,chr8,102725000,102750000
chr8_4110,chr8,102750000,102775000
chr8_4111,chr8,102775000,102800000
chr8_4112,chr8,102800000,102825000
chr8_4113,chr8,102825000,102850000
chr8_4114,chr8,102850000,102875000
chr8_4115,chr8,102875000,102900000
chr8_4116,chr8,102900000,102925000
chr8_4117,chr8,102925000,102950000
chr8_4118,chr8,102950000,102975000
chr8_4119,chr8,102975000,103000000
chr8_4120,chr8,103000000,103025000
chr8_4121,chr8,103025000,103050000
chr8_4122,chr8,103050000,103075000
chr8_4123,chr8,103075000,103100000
chr8_4124,chr8,103100000,103125000
chr8_4125,chr8,103125000,103150000
chr8_4126,chr8,103150000,103175000
chr8_4127,chr8,103175000,103200000
chr8_4128,chr8,103200000,103225000
chr8_4129,chr8,103225000,103250000
chr8_4130,chr8,103250000,103275000
chr8_4131,chr8,103275000,103300000
chr8_4132,chr8,103300000,103325000
chr8_4133,chr8,103325000,103350000
chr8_4134,chr8,103350000,103375000
chr8_4135,chr8,103375000,103400000
chr8_4136,chr8,103400000,103425000
chr8_4137,chr8,103425000,103450000
chr8_4138,chr8,103450000,103475000
chr8_4139,chr8,103475000,103500000
chr8_4140,chr8,103500000,103525000
chr8_4141,chr8,103525000,103550000
chr8_4142,chr8,103550000,103575000
chr8_4143,chr8,103575000,103600000
chr8_4144,chr8,103600000,103625000
chr8_4145,chr8,103625000,103650000
chr8_4146,chr8,103650000,103675000
chr8_4147,chr8,103675000,103700000
chr8_4148,chr8,103700000,103725000
chr8_4149,chr8,103725000,103750000
chr8_4150,chr8,103750000,103775000
chr8_4151,chr8,103775000,103800000
chr8_4152,chr8,103800000,103825000
chr8_4153,chr8,103825000,103850000
chr8_4154,chr8,103850000,103875000
chr8_4155,chr8,103875000,103900000
chr8_4156,chr8,103900000,103925000
chr8_4157,chr8,103925000,103950000
chr8_4158,chr8,103950000,103975000
chr8_4159,chr8,103975000,104000000
chr8_4160,chr8,104000000,104025000
chr8_4161,chr8,104025000,104050000
chr8_4162,chr8,104050000,104075000
chr8_4163,chr8,104075000,104100000
chr8_4164,chr8,104100000,104125000
chr8_4165,chr8,104125000,104150000
chr8_4166,chr8,104150000,104175000
chr8_4167,chr8,104175000,104200000
chr8_4168,chr8,104200000,104225000
chr8_4169,chr8,104225000,104250000
chr8_4170,chr8,104250000,104275000
chr8_4171,chr8,104275000,104300000
chr8_4172,chr8,104300000,104325000
chr8_4173,chr8,104325000,104350000
chr8_4174,chr8,104350000,104375000
chr8_4175,chr8,104375000,104400000
chr8_4176,chr8,104400000,104425000
chr8_4177,chr8,104425000,104450000
chr8_4178,chr8,104450000,104475000
chr8_4179,chr8,104475000,104500000
chr8_4180,chr8,104500000,104525000
chr8_4181,chr8,104525000,104550000
chr8_4182,chr8,104550000,104575000
chr8_4183,chr8,104575000,104600000
chr8_4184,chr8,104600000,104625000
chr8_4185,chr8,104625000,104650000
chr8_4186,chr8,104650000,104675000
chr8_4187,chr8,104675000,104700000
chr8_4188,chr8,104700000,104725000
chr8_4189,chr8,104725000,104750000
chr8_4190,chr8,104750000,104775000
chr8_4191,chr8,104775000,104800000
chr8_4192,chr8,104800000,104825000
chr8_4193,chr8,104825000,104850000
chr8_4194,chr8,104850000,104875000
chr8_4195,chr8,104875000,104900000
chr8_4196,chr8,104900000,104925000
chr8_4197,chr8,104925000,104950000
chr8_4198,chr8,104950000,104975000
chr8_4199,chr8,104975000,105000000
chr8_4200,chr8,105000000,105025000
chr8_4201,chr8,105025000,105050000
chr8_4202,chr8,105050000,105075000
chr8_4203,chr8,105075000,105100000
chr8_4204,chr8,105100000,105125000
chr8_4205,chr8,105125000,105150000
chr8_4206,chr8,105150000,105175000
chr8_4207,chr8,105175000,105200000
chr8_4208,chr8,105200000,105225000
chr8_4209,chr8,105225000,105250000
chr8_4210,chr8,105250000,105275000
chr8_4211,chr8,105275000,105300000
chr8_4212,chr8,105300000,105325000
chr8_4213,chr8,105325000,105350000
chr8_4214,chr8,105350000,105375000
chr8_4215,chr8,105375000,105400000
chr8_4216,chr8,105400000,105425000
chr8_4217,chr8,105425000,105450000
chr8_4218,chr8,105450000,105475000
chr8_4219,chr8,105475000,105500000
chr8_4220,chr8,105500000,105525000
chr8_4221,chr8,105525000,105550000
chr8_4222,chr8,105550000,105575000
chr8_4223,chr8,105575000,105600000
chr8_4224,chr8,105600000,105625000
chr8_4225,chr8,105625000,105650000
chr8_4226,chr8,105650000,105675000
chr8_4227,chr8,105675000,105700000
chr8_4228,chr8,105700000,105725000
chr8_4229,chr8,105725000,105750000
chr8_4230,chr8,105750000,105775000
chr8_4231,chr8,105775000,105800000
chr8_4232,chr8,105800000,105825000
chr8_4233,chr8,105825000,105850000
chr8_4234,chr8,105850000,105875000
chr8_4235,chr8,105875000,105900000
chr8_4236,chr8,105900000,105925000
chr8_4237,chr8,105925000,105950000
chr8_4238,chr8,105950000,105975000
chr8_4239,chr8,105975000,106000000
chr8_4240,chr8,106000000,106025000
chr8_4241,chr8,106025000,106050000
chr8_4242,chr8,106050000,106075000
chr8_4243,chr8,106075000,106100000
chr8_4244,chr8,106100000,106125000
chr8_4245,chr8,106125000,106150000
chr8_4246,chr8,106150000,106175000
chr8_4247,chr8,106175000,106200000
chr8_4248,chr8,106200000,106225000
chr8_4249,chr8,106225000,106250000
chr8_4250,chr8,106250000,106275000
chr8_4251,chr8,106275000,106300000
chr8_4252,chr8,106300000,106325000
chr8_4253,chr8,106325000,106350000
chr8_4254,chr8,106350000,106375000
chr8_4255,chr8,106375000,106400000
chr8_4256,chr8,106400000,106425000
chr8_4257,chr8,106425000,106450000
chr8_4258,chr8,106450000,106475000
chr8_4259,chr8,106475000,106500000
chr8_4260,chr8,106500000,106525000
chr8_4261,chr8,106525000,106550000
chr8_4262,chr8,106550000,106575000
chr8_4263,chr8,106575000,106600000
chr8_4264,chr8,106600000,106625000
chr8_4265,chr8,106625000,106650000
chr8_4266,chr8,106650000,106675000
chr8_4267,chr8,106675000,106700000
chr8_4268,chr8,106700000,106725000
chr8_4269,chr8,106725000,106750000
chr8_4270,chr8,106750000,106775000
chr8_4271,chr8,106775000,106800000
chr8_4272,chr8,106800000,106825000
chr8_4273,chr8,106825000,106850000
chr8_4274,chr8,106850000,106875000
chr8_4275,chr8,106875000,106900000
chr8_4276,chr8,106900000,106925000
chr8_4277,chr8,106925000,106950000
chr8_4278,chr8,106950000,106975000
chr8_4279,chr8,106975000,107000000
chr8_4280,chr8,107000000,107025000
chr8_4281,chr8,107025000,107050000
chr8_4282,chr8,107050000,107075000
chr8_4283,chr8,107075000,107100000
chr8_4284,chr8,107100000,107125000
chr8_4285,chr8,107125000,107150000
chr8_4286,chr8,107150000,107175000
chr8_4287,chr8,107175000,107200000
chr8_4288,chr8,107200000,107225000
chr8_4289,chr8,107225000,107250000
chr8_4290,chr8,107250000,107275000
chr8_4291,chr8,107275000,107300000
chr8_4292,chr8,107300000,107325000
chr8_4293,chr8,107325000,107350000
chr8_4294,chr8,107350000,107375000
chr8_4295,chr8,107375000,107400000
chr8_4296,chr8,107400000,107425000
chr8_4297,chr8,107425000,107450000
chr8_4298,chr8,107450000,107475000
chr8_4299,chr8,107475000,107500000
chr8_4300,chr8,107500000,107525000
chr8_4301,chr8,107525000,107550000
chr8_4302,chr8,107550000,107575000
chr8_4303,chr8,107575000,107600000
chr8_4304,chr8,107600000,107625000
chr8_4305,chr8,107625000,107650000
chr8_4306,chr8,107650000,107675000
chr8_4307,chr8,107675000,107700000
chr8_4308,chr8,107700000,107725000
chr8_4309,chr8,107725000,107750000
chr8_4310,chr8,107750000,107775000
chr8_4311,chr8,107775000,107800000
chr8_4312,chr8,107800000,107825000
chr8_4313,chr8,107825000,107850000
chr8_4314,chr8,107850000,107875000
chr8_4315,chr8,107875000,107900000
chr8_4316,chr8,107900000,107925000
chr8_4317,chr8,107925000,107950000
chr8_4318,chr8,107950000,107975000
chr8_4319,chr8,107975000,108000000
chr8_4320,chr8,108000000,108025000
chr8_4321,chr8,108025000,108050000
chr8_4322,chr8,108050000,108075000
chr8_4323,chr8,108075000,108100000
chr8_4324,chr8,108100000,108125000
chr8_4325,chr8,108125000,108150000
chr8_4326,chr8,108150000,108175000
chr8_4327,chr8,108175000,108200000
chr8_4328,chr8,108200000,108225000
chr8_4329,chr8,108225000,108250000
chr8_4330,chr8,108250000,108275000
chr8_4331,chr8,108275000,108300000
chr8_4332,chr8,108300000,108325000
chr8_4333,chr8,108325000,108350000
chr8_4334,chr8,108350000,108375000
chr8_4335,chr8,108375000,108400000
chr8_4336,chr8,108400000,108425000
chr8_4337,chr8,108425000,108450000
chr8_4338,chr8,108450000,108475000
chr8_4339,chr8,108475000,108500000
chr8_4340,chr8,108500000,108525000
chr8_4341,chr8,108525000,108550000
chr8_4342,chr8,108550000,108575000
chr8_4343,chr8,108575000,108600000
chr8_4344,chr8,108600000,108625000
chr8_4345,chr8,108625000,108650000
chr8_4346,chr8,108650000,108675000
chr8_4347,chr8,108675000,108700000
chr8_4348,chr8,108700000,108725000
chr8_4349,chr8,108725000,108750000
chr8_4350,chr8,108750000,108775000
chr8_4351,chr8,108775000,108800000
chr8_4352,chr8,108800000,108825000
chr8_4353,chr8,108825000,108850000
chr8_4354,chr8,108850000,108875000
chr8_4355,chr8,108875000,108900000
chr8_4356,chr8,108900000,108925000
chr8_4357,chr8,108925000,108950000
chr8_4358,chr8,108950000,108975000
chr8_4359,chr8,108975000,109000000
chr8_4360,chr8,109000000,109025000
chr8_4361,chr8,109025000,109050000
chr8_4362,chr8,109050000,109075000
chr8_4363,chr8,109075000,109100000
chr8_4364,chr8,109100000,109125000
chr8_4365,chr8,109125000,109150000
chr8_4366,chr8,109150000,109175000
chr8_4367,chr8,109175000,109200000
chr8_4368,chr8,109200000,109225000
chr8_4369,chr8,109225000,109250000
chr8_4370,chr8,109250000,109275000
chr8_4371,chr8,109275000,109300000
chr8_4372,chr8,109300000,109325000
chr8_4373,chr8,109325000,109350000
chr8_4374,chr8,109350000,109375000
chr8_4375,chr8,109375000,109400000
chr8_4376,chr8,109400000,109425000
chr8_4377,chr8,109425000,109450000
chr8_4378,chr8,109450000,109475000
chr8_4379,chr8,109475000,109500000
chr8_4380,chr8,109500000,109525000
chr8_4381,chr8,109525000,109550000
chr8_4382,chr8,109550000,109575000
chr8_4383,chr8,109575000,109600000
chr8_4384,chr8,109600000,109625000
chr8_4385,chr8,109625000,109650000
chr8_4386,chr8,109650000,109675000
chr8_4387,chr8,109675000,109700000
chr8_4388,chr8,109700000,109725000
chr8_4389,chr8,109725000,109750000
chr8_4390,chr8,109750000,109775000
chr8_4391,chr8,109775000,109800000
chr8_4392,chr8,109800000,109825000
chr8_4393,chr8,109825000,109850000
chr8_4394,chr8,109850000,109875000
chr8_4395,chr8,109875000,109900000
chr8_4396,chr8,109900000,109925000
chr8_4397,chr8,109925000,109950000
chr8_4398,chr8,109950000,109975000
chr8_4399,chr8,109975000,110000000
chr8_4400,chr8,110000000,110025000
chr8_4401,chr8,110025000,110050000
chr8_4402,chr8,110050000,110075000
chr8_4403,chr8,110075000,110100000
chr8_4404,chr8,110100000,110125000
chr8_4405,chr8,110125000,110150000
chr8_4406,chr8,110150000,110175000
chr8_4407,chr8,110175000,110200000
chr8_4408,chr8,110200000,110225000
chr8_4409,chr8,110225000,110250000
chr8_4410,chr8,110250000,110275000
chr8_4411,chr8,110275000,110300000
chr8_4412,chr8,110300000,110325000
chr8_4413,chr8,110325000,110350000
chr8_4414,chr8,110350000,110375000
chr8_4415,chr8,110375000,110400000
chr8_4416,chr8,110400000,110425000
chr8_4417,chr8,110425000,110450000
chr8_4418,chr8,110450000,110475000
chr8_4419,chr8,110475000,110500000
chr8_4420,chr8,110500000,110525000
chr8_4421,chr8,110525000,110550000
chr8_4422,chr8,110550000,110575000
chr8_4423,chr8,110575000,110600000
chr8_4424,chr8,110600000,110625000
chr8_4425,chr8,110625000,110650000
chr8_4426,chr8,110650000,110675000
chr8_4427,chr8,110675000,110700000
chr8_4428,chr8,110700000,110725000
chr8_4429,chr8,110725000,110750000
chr8_4430,chr8,110750000,110775000
chr8_4431,chr8,110775000,110800000
chr8_4432,chr8,110800000,110825000
chr8_4433,chr8,110825000,110850000
chr8_4434,chr8,110850000,110875000
chr8_4435,chr8,110875000,110900000
chr8_4436,chr8,110900000,110925000
chr8_4437,chr8,110925000,110950000
chr8_4438,chr8,110950000,110975000
chr8_4439,chr8,110975000,111000000
chr8_4440,chr8,111000000,111025000
chr8_4441,chr8,111025000,111050000
chr8_4442,chr8,111050000,111075000
chr8_4443,chr8,111075000,111100000
chr8_4444,chr8,111100000,111125000
chr8_4445,chr8,111125000,111150000
chr8_4446,chr8,111150000,111175000
chr8_4447,chr8,111175000,111200000
chr8_4448,chr8,111200000,111225000
chr8_4449,chr8,111225000,111250000
chr8_4450,chr8,111250000,111275000
chr8_4451,chr8,111275000,111300000
chr8_4452,chr8,111300000,111325000
chr8_4453,chr8,111325000,111350000
chr8_4454,chr8,111350000,111375000
chr8_4455,chr8,111375000,111400000
chr8_4456,chr8,111400000,111425000
chr8_4457,chr8,111425000,111450000
chr8_4458,chr8,111450000,111475000
chr8_4459,chr8,111475000,111500000
chr8_4460,chr8,111500000,111525000
chr8_4461,chr8,111525000,111550000
chr8_4462,chr8,111550000,111575000
chr8_4463,chr8,111575000,111600000
chr8_4464,chr8,111600000,111625000
chr8_4465,chr8,111625000,111650000
chr8_4466,chr8,111650000,111675000
chr8_4467,chr8,111675000,111700000
chr8_4468,chr8,111700000,111725000
chr8_4469,chr8,111725000,111750000
chr8_4470,chr8,111750000,111775000
chr8_4471,chr8,111775000,111800000
chr8_4472,chr8,111800000,111825000
chr8_4473,chr8,111825000,111850000
chr8_4474,chr8,111850000,111875000
chr8_4475,chr8,111875000,111900000
chr8_4476,chr8,111900000,111925000
chr8_4477,chr8,111925000,111950000
chr8_4478,chr8,111950000,111975000
chr8_4479,chr8,111975000,112000000
chr8_4480,chr8,112000000,112025000
chr8_4481,chr8,112025000,112050000
chr8_4482,chr8,112050000,112075000
chr8_4483,chr8,112075000,112100000
chr8_4484,chr8,112100000,112125000
chr8_4485,chr8,112125000,112150000
chr8_4486,chr8,112150000,112175000
chr8_4487,chr8,112175000,112200000
chr8_4488,chr8,112200000,112225000
chr8_4489,chr8,112225000,112250000
chr8_4490,chr8,112250000,112275000
chr8_4491,chr8,112275000,112300000
chr8_4492,chr8,112300000,112325000
chr8_4493,chr8,112325000,112350000
chr8_4494,chr8,112350000,112375000
chr8_4495,chr8,112375000,112400000
chr8_4496,chr8,112400000,112425000
chr8_4497,chr8,112425000,112450000
chr8_4498,chr8,112450000,112475000
chr8_4499,chr8,112475000,112500000
chr8_4500,chr8,112500000,112525000
chr8_4501,chr8,112525000,112550000
chr8_4502,chr8,112550000,112575000
chr8_4503,chr8,112575000,112600000
chr8_4504,chr8,112600000,112625000
chr8_4505,chr8,112625000,112650000
chr8_4506,chr8,112650000,112675000
chr8_4507,chr8,112675000,112700000
chr8_4508,chr8,112700000,112725000
chr8_4509,chr8,112725000,112750000
chr8_4510,chr8,112750000,112775000
chr8_4511,chr8,112775000,112800000
chr8_4512,chr8,112800000,112825000
chr8_4513,chr8,112825000,112850000
chr8_4514,chr8,112850000,112875000
chr8_4515,chr8,112875000,112900000
chr8_4516,chr8,112900000,112925000
chr8_4517,chr8,112925000,112950000
chr8_4518,chr8,112950000,112975000
chr8_4519,chr8,112975000,113000000
chr8_4520,chr8,113000000,113025000
chr8_4521,chr8,113025000,113050000
chr8_4522,chr8,113050000,113075000
chr8_4523,chr8,113075000,113100000
chr8_4524,chr8,113100000,113125000
chr8_4525,chr8,113125000,113150000
chr8_4526,chr8,113150000,113175000
chr8_4527,chr8,113175000,113200000
chr8_4528,chr8,113200000,113225000
chr8_4529,chr8,113225000,113250000
chr8_4530,chr8,113250000,113275000
chr8_4531,chr8,113275000,113300000
chr8_4532,chr8,113300000,113325000
chr8_4533,chr8,113325000,113350000
chr8_4534,chr8,113350000,113375000
chr8_4535,chr8,113375000,113400000
chr8_4536,chr8,113400000,113425000
chr8_4537,chr8,113425000,113450000
chr8_4538,chr8,113450000,113475000
chr8_4539,chr8,113475000,113500000
chr8_4540,chr8,113500000,113525000
chr8_4541,chr8,113525000,113550000
chr8_4542,chr8,113550000,113575000
chr8_4543,chr8,113575000,113600000
chr8_4544,chr8,113600000,113625000
chr8_4545,chr8,113625000,113650000
chr8_4546,chr8,113650000,113675000
chr8_4547,chr8,113675000,113700000
chr8_4548,chr8,113700000,113725000
chr8_4549,chr8,113725000,113750000
chr8_4550,chr8,113750000,113775000
chr8_4551,chr8,113775000,113800000
chr8_4552,chr8,113800000,113825000
chr8_4553,chr8,113825000,113850000
chr8_4554,chr8,113850000,113875000
chr8_4555,chr8,113875000,113900000
chr8_4556,chr8,113900000,113925000
chr8_4557,chr8,113925000,113950000
chr8_4558,chr8,113950000,113975000
chr8_4559,chr8,113975000,114000000
chr8_4560,chr8,114000000,114025000
chr8_4561,chr8,114025000,114050000
chr8_4562,chr8,114050000,114075000
chr8_4563,chr8,114075000,114100000
chr8_4564,chr8,114100000,114125000
chr8_4565,chr8,114125000,114150000
chr8_4566,chr8,114150000,114175000
chr8_4567,chr8,114175000,114200000
chr8_4568,chr8,114200000,114225000
chr8_4569,chr8,114225000,114250000
chr8_4570,chr8,114250000,114275000
chr8_4571,chr8,114275000,114300000
chr8_4572,chr8,114300000,114325000
chr8_4573,chr8,114325000,114350000
chr8_4574,chr8,114350000,114375000
chr8_4575,chr8,114375000,114400000
chr8_4576,chr8,114400000,114425000
chr8_4577,chr8,114425000,114450000
chr8_4578,chr8,114450000,114475000
chr8_4579,chr8,114475000,114500000
chr8_4580,chr8,114500000,114525000
chr8_4581,chr8,114525000,114550000
chr8_4582,chr8,114550000,114575000
chr8_4583,chr8,114575000,114600000
chr8_4584,chr8,114600000,114625000
chr8_4585,chr8,114625000,114650000
chr8_4586,chr8,114650000,114675000
chr8_4587,chr8,114675000,114700000
chr8_4588,chr8,114700000,114725000
chr8_4589,chr8,114725000,114750000
chr8_4590,chr8,114750000,114775000
chr8_4591,chr8,114775000,114800000
chr8_4592,chr8,114800000,114825000
chr8_4593,chr8,114825000,114850000
chr8_4594,chr8,114850000,114875000
chr8_4595,chr8,114875000,114900000
chr8_4596,chr8,114900000,114925000
chr8_4597,chr8,114925000,114950000
chr8_4598,chr8,114950000,114975000
chr8_4599,chr8,114975000,115000000
chr8_4600,chr8,115000000,115025000
chr8_4601,chr8,115025000,115050000
chr8_4602,chr8,115050000,115075000
chr8_4603,chr8,115075000,115100000
chr8_4604,chr8,115100000,115125000
chr8_4605,chr8,115125000,115150000
chr8_4606,chr8,115150000,115175000
chr8_4607,chr8,115175000,115200000
chr8_4608,chr8,115200000,115225000
chr8_4609,chr8,115225000,115250000
